entity_name,entity_kind,file_path,approximate_line_range,category,architecture_relevance,inspected,evidence_level,confidence,evidence_source,evidence_command_or_file,verification_notes
BM25Scorer,extension,OpenIntelligence/Services/RAG/Retrieval/HybridSearchService.swift,121-157,Extension,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/HybridSearchService.swift,scan_codebase.py,Swift extension parser match
HybridSearchService,class,OpenIntelligence/Services/RAG/Retrieval/HybridSearchService.swift,160-1074,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/HybridSearchService.swift,scan_codebase.py,Swift class parser match
RetrievalIteration,struct,OpenIntelligence/Services/RAG/Retrieval/IterativeRetrievalService.swift,22-29,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/IterativeRetrievalService.swift,scan_codebase.py,Swift struct parser match
IterativeRetrievalResult,struct,OpenIntelligence/Services/RAG/Retrieval/IterativeRetrievalService.swift,32-53,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/IterativeRetrievalService.swift,scan_codebase.py,Swift struct parser match
IterativeRetrievalConfig,struct,OpenIntelligence/Services/RAG/Retrieval/IterativeRetrievalService.swift,56-89,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/IterativeRetrievalService.swift,scan_codebase.py,Swift struct parser match
IterativeRetrievalService,class,OpenIntelligence/Services/RAG/Retrieval/IterativeRetrievalService.swift,99-422,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/IterativeRetrievalService.swift,scan_codebase.py,Swift class parser match
ConfidenceAssessment,struct,OpenIntelligence/Services/RAG/Retrieval/IterativeRetrievalService.swift,272-275,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/IterativeRetrievalService.swift,scan_codebase.py,Swift struct parser match
IterativeRetrievalError,enum,OpenIntelligence/Services/RAG/Retrieval/IterativeRetrievalService.swift,426-441,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/IterativeRetrievalService.swift,scan_codebase.py,Swift enum parser match
ParentDocumentService,class,OpenIntelligence/Services/RAG/Retrieval/ParentDocumentService.swift,18-405,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/ParentDocumentService.swift,scan_codebase.py,Swift class parser match
Config,struct,OpenIntelligence/Services/RAG/Retrieval/ParentDocumentService.swift,21-62,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/ParentDocumentService.swift,scan_codebase.py,Swift struct parser match
ExpansionResult,struct,OpenIntelligence/Services/RAG/Retrieval/ParentDocumentService.swift,66-77,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/ParentDocumentService.swift,scan_codebase.py,Swift struct parser match
SiblingGroup,struct,OpenIntelligence/Services/RAG/Retrieval/ParentDocumentService.swift,286-289,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/ParentDocumentService.swift,scan_codebase.py,Swift struct parser match
RAPTORSummaryRouter,class,OpenIntelligence/Services/RAG/Retrieval/RAPTORSummaryRouter.swift,11-22,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/RAPTORSummaryRouter.swift,scan_codebase.py,Swift class parser match
CalibrationParameters,struct,OpenIntelligence/Services/RAG/Safety/ConfidenceCalibrationService.swift,26-74,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/ConfidenceCalibrationService.swift,scan_codebase.py,Swift struct parser match
CalibratedConfidence,struct,OpenIntelligence/Services/RAG/Safety/ConfidenceCalibrationService.swift,79-116,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/ConfidenceCalibrationService.swift,scan_codebase.py,Swift struct parser match
ConfidenceLevel,enum,OpenIntelligence/Services/RAG/Safety/ConfidenceCalibrationService.swift,92-108,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/ConfidenceCalibrationService.swift,scan_codebase.py,Swift enum parser match
ConfidenceComponents,struct,OpenIntelligence/Services/RAG/Safety/ConfidenceCalibrationService.swift,110-115,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/ConfidenceCalibrationService.swift,scan_codebase.py,Swift struct parser match
ConfidenceCalibrationService,class,OpenIntelligence/Services/RAG/Safety/ConfidenceCalibrationService.swift,122-284,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/ConfidenceCalibrationService.swift,scan_codebase.py,Swift class parser match
ConfidenceCalibrationService,extension,OpenIntelligence/Services/RAG/Safety/ConfidenceCalibrationService.swift,288-301,Service,Medium,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/ConfidenceCalibrationService.swift,scan_codebase.py,Swift extension parser match
DomainIsolationService,enum,OpenIntelligence/Services/RAG/Safety/DomainIsolationService.swift,3-328,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/DomainIsolationService.swift,scan_codebase.py,Swift enum parser match
ScientificDomain,enum,OpenIntelligence/Services/RAG/Safety/DomainIsolationService.swift,4-86,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/DomainIsolationService.swift,scan_codebase.py,Swift enum parser match
Classification,struct,OpenIntelligence/Services/RAG/Safety/DomainIsolationService.swift,88-93,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/DomainIsolationService.swift,scan_codebase.py,Swift struct parser match
ClassifiedChunk,struct,OpenIntelligence/Services/RAG/Safety/DomainIsolationService.swift,95-98,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/DomainIsolationService.swift,scan_codebase.py,Swift struct parser match
Assessment,struct,OpenIntelligence/Services/RAG/Safety/DomainIsolationService.swift,100-113,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/DomainIsolationService.swift,scan_codebase.py,Swift struct parser match
RAGQualityMetrics,struct,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,37-93,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,scan_codebase.py,Swift struct parser match
RAGBenchmarkCaseResult,struct,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,95-116,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,scan_codebase.py,Swift struct parser match
QueryClass,enum,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,96-105,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,scan_codebase.py,Swift enum parser match
RAGBenchmarkPipelineCensus,struct,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,118-151,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,scan_codebase.py,Swift struct parser match
RAGBenchmarkSuiteResult,struct,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,153-158,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,scan_codebase.py,Swift struct parser match
QATestCase,struct,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,163-184,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,scan_codebase.py,Swift struct parser match
AnswerType,enum,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,171-177,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,scan_codebase.py,Swift enum parser match
Difficulty,enum,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,179-183,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,scan_codebase.py,Swift enum parser match
EmbeddingSimilarityPair,struct,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,187-192,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,scan_codebase.py,Swift struct parser match
QualityAssuranceService,actor,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,197-834,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,scan_codebase.py,Swift actor parser match
QualityAssuranceService,extension,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,838-858,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,scan_codebase.py,Swift extension parser match
SourceOnlyClaimDraft,struct,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,7-22,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,scan_codebase.py,Swift struct parser match
SourceOnlyDomainBlockDraft,struct,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,26-65,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,scan_codebase.py,Swift struct parser match
SourceOnlyAnswerDraft,struct,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,69-87,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,scan_codebase.py,Swift struct parser match
SourceOnlyClaimReview,struct,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,91-109,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,scan_codebase.py,Swift struct parser match
SourceOnlyReviewBundle,struct,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,113-116,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,scan_codebase.py,Swift struct parser match
SourceOnlyClaimVerdict,enum,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,118-123,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,scan_codebase.py,Swift enum parser match
SourceOnlyVerifiedClaim,struct,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,125-137,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,scan_codebase.py,Swift struct parser match
SourceOnlyAnswerOutcome,struct,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,139-148,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,scan_codebase.py,Swift struct parser match
SourceOnlyVerificationMode,enum,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,150-153,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,scan_codebase.py,Swift enum parser match
SourceOnlyAnswerService,class,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,157-1098,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,scan_codebase.py,Swift class parser match
ReviewAggregation,struct,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,162-165,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,scan_codebase.py,Swift struct parser match
EvidenceRecord,struct,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,1101-1106,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,scan_codebase.py,Swift struct parser match
RiskProfile,enum,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,1108-1111,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,scan_codebase.py,Swift enum parser match
RAGVerificationResult,struct,OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift,24-59,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift,scan_codebase.py,Swift struct parser match
GateResult,struct,OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift,33-38,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift,scan_codebase.py,Swift struct parser match
ClaimResult,struct,OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift,40-53,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift,scan_codebase.py,Swift struct parser match
Verdict,enum,OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift,41-45,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift,scan_codebase.py,Swift enum parser match
VerificationGate,enum,OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift,62-72,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift,scan_codebase.py,Swift enum parser match
VerificationConfig,struct,OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift,77-110,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift,scan_codebase.py,Swift struct parser match
GateBEvaluation,struct,OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift,112-115,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift,scan_codebase.py,Swift struct parser match
VerificationClaimInput,struct,OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift,117-120,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift,scan_codebase.py,Swift struct parser match
VerificationGateService,actor,OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift,126-1506,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift,scan_codebase.py,Swift actor parser match
VerificationGateService,extension,OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift,1510-1551,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift,scan_codebase.py,Swift extension parser match
AgenticRetrievalQuality,enum,OpenIntelligence/Services/RAG/Tuning/AgenticPolicyService.swift,11-34,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Tuning/AgenticPolicyService.swift,scan_codebase.py,Swift enum parser match
AgenticReasoningPolicy,struct,OpenIntelligence/Services/RAG/Tuning/AgenticPolicyService.swift,36-83,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Tuning/AgenticPolicyService.swift,scan_codebase.py,Swift struct parser match
AgenticPolicyService,enum,OpenIntelligence/Services/RAG/Tuning/AgenticPolicyService.swift,85-298,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Tuning/AgenticPolicyService.swift,scan_codebase.py,Swift enum parser match
AutoTuneService,enum,OpenIntelligence/Services/RAG/Tuning/AutoTuneService.swift,11-59,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Tuning/AutoTuneService.swift,scan_codebase.py,Swift enum parser match
QueryConfidencePolicy,struct,OpenIntelligence/Services/RAG/Tuning/ConfidencePolicyService.swift,11-18,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Tuning/ConfidencePolicyService.swift,scan_codebase.py,Swift struct parser match
ConfidencePolicyService,enum,OpenIntelligence/Services/RAG/Tuning/ConfidencePolicyService.swift,20-116,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Tuning/ConfidencePolicyService.swift,scan_codebase.py,Swift enum parser match
EvidenceScoringPolicyService,enum,OpenIntelligence/Services/RAG/Tuning/EvidenceScoringPolicyService.swift,11-439,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Tuning/EvidenceScoringPolicyService.swift,scan_codebase.py,Swift enum parser match
RetrievalMetrics,struct,OpenIntelligence/Services/RAG/Tuning/RetrievalPolicyService.swift,11-16,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Tuning/RetrievalPolicyService.swift,scan_codebase.py,Swift struct parser match
